Batch ID,Game ID,Tried,Completed
54cdfd01d39620f66ee0070de6dc9ce9,Sudoku #1,12,7
54cdfd01d39620f66ee0070de6dc9ce9,Sudoku #3,12,12
54cdfd01d39620f66ee0070de6dc9ce9,Sudoku #1,12,8
54cdfd01d39620f66ee0070de6dc9ce9,Sudoku #1,12,0
54cdfd01d39620f66ee0070de6dc9ce9,Sudoku #3,12,0
54cdfd01d39620f66ee0070de6dc9ce9,Sudoku #1,12,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,2,2
987976bb172f86956c6a1d4c87ba8f50,Sudoku #4,3,3
987976bb172f86956c6a1d4c87ba8f50,Sudoku #4,4,4
987976bb172f86956c6a1d4c87ba8f50,Sudoku #4,3,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #4,3,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #4,3,3
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,4,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,3,3
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,2,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,4,4
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,3,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,4,4
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,4,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,3,3
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,3,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #3,2,2
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,6,3
987976bb172f86956c6a1d4c87ba8f50,Sudoku #4,6,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #4,2,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,4,4
987976bb172f86956c6a1d4c87ba8f50,Sudoku #4,3,1
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,12,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,12,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,12,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #2,6,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #2,6,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,2,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #3,5,5
987976bb172f86956c6a1d4c87ba8f50,Sudoku #4,7,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #3,12,12
987976bb172f86956c6a1d4c87ba8f50,Sudoku #3,12,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #3,12,0
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,12,12
987976bb172f86956c6a1d4c87ba8f50,Sudoku #1,12,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,9,9
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #5,1,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,4,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,3,3
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,4,2
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #4,3,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,4,4
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #3,3,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,5,4
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #4,5,5
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,5,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,2,2
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,2,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,4,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #3,2,2
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #4,2,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #8,3,3
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,4,3
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,12,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,12,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,12,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #4,2,2
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #3,3,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #4,5,5
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,2,2
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,2,2
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #11,3,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #4,6,5
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #12,2,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #4,2,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,5,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,5,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #3,2,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #9,3,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #4,2,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,12,7
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,12,0
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,12,12
f1af45f01d058fdf29c218d57e2edbe7,Sudoku #1,12,12
a990a6ef7fced7cbb861e05f03ade246,Sudoku #4,10,9
a990a6ef7fced7cbb861e05f03ade246,Sudoku #4,8,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,3,3
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,8,8
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,7,6
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,3,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,3,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #4,3,3
a990a6ef7fced7cbb861e05f03ade246,Sudoku #4,2,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,4,4
a990a6ef7fced7cbb861e05f03ade246,Sudoku #2,2,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,2,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #3,3,3
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,12,8
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,11,10
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,2,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,5,3
a990a6ef7fced7cbb861e05f03ade246,Sudoku #5,2,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,2,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #4,12,11
a990a6ef7fced7cbb861e05f03ade246,Sudoku #4,2,2
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,2,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,2,2
a990a6ef7fced7cbb861e05f03ade246,Sudoku #8,2,2
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,3,0
a990a6ef7fced7cbb861e05f03ade246,Sudoku #1,12,9
a990a6ef7fced7cbb861e05f03ade246,Sudoku #4,12,11
15394b0721b5650b9728507ad6ad850c,Sudoku #11,2,0
15394b0721b5650b9728507ad6ad850c,Sudoku #1,4,4
15394b0721b5650b9728507ad6ad850c,Sudoku #1,7,7
15394b0721b5650b9728507ad6ad850c,Sudoku #1,12,0
15394b0721b5650b9728507ad6ad850c,Sudoku #1,12,12
15394b0721b5650b9728507ad6ad850c,Sudoku #2,2,1
15394b0721b5650b9728507ad6ad850c,Sudoku #5,1,0
15394b0721b5650b9728507ad6ad850c,Sudoku #1,2,0
15394b0721b5650b9728507ad6ad850c,Sudoku #4,2,2
15394b0721b5650b9728507ad6ad850c,Sudoku #1,2,2
15394b0721b5650b9728507ad6ad850c,Sudoku #4,3,0
15394b0721b5650b9728507ad6ad850c,Sudoku #1,9,8
15394b0721b5650b9728507ad6ad850c,Sudoku #5,1,0
15394b0721b5650b9728507ad6ad850c,Sudoku #1,12,7
15394b0721b5650b9728507ad6ad850c,Sudoku #1,11,8
15394b0721b5650b9728507ad6ad850c,Sudoku #10,2,2
15394b0721b5650b9728507ad6ad850c,Sudoku #1,6,6
15394b0721b5650b9728507ad6ad850c,Sudoku #1,12,10
15394b0721b5650b9728507ad6ad850c,Sudoku #4,4,0
15394b0721b5650b9728507ad6ad850c,Sudoku #1,3,0
15394b0721b5650b9728507ad6ad850c,Sudoku #4,3,3
15394b0721b5650b9728507ad6ad850c,Sudoku #10,2,0
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,1,1
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,5,5
ff720086abdeebf277bd0fdbabcade5a,Sudoku #4,4,0
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,2,5
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,3,3
ff720086abdeebf277bd0fdbabcade5a,Sudoku #4,12,11
ff720086abdeebf277bd0fdbabcade5a,Sudoku #3,3,3
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,2,2
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,4,4
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,4,4
ff720086abdeebf277bd0fdbabcade5a,Sudoku #4,6,5
ff720086abdeebf277bd0fdbabcade5a,Sudoku #4,2,2
ff720086abdeebf277bd0fdbabcade5a,Sudoku #3,12,10
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,12,9
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,11,11
ff720086abdeebf277bd0fdbabcade5a,Sudoku #3,12,10
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,12,12
ff720086abdeebf277bd0fdbabcade5a,Sudoku #1,12,12
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #4,2,2
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,3,3
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #4,4,4
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #2,8,8
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #4,2,2
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,2,1
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,2,0
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,4,2
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #3,5,5
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #3,5,0
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,3,0
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #8,2,2
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #4,2,2
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #3,3,3
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,11,0
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,6,6
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #3,3,3
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,5,0
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #3,2,0
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,2,2
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,11,7
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #4,12,10
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,12,6
7e51b7dc2952b1480bede9a201ff8e9f,Sudoku #1,12,0
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #13,4,0
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #1,2,0
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #1,3,0
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #1,2,0
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #1,12,9
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #1,12,5
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #4,2,0
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #1,12,12
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #3,12,0
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #3,3,3
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #1,3,0
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #4,3,3
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #4,2,0
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #4,12,9
a7a4ae5906ae7ab227746f89b64e6ade,Sudoku #3,3,0
d65c6ec0328bbf44673a926493b38665,Sudoku #4,3,0
d65c6ec0328bbf44673a926493b38665,Sudoku #9,2,0
d65c6ec0328bbf44673a926493b38665,Sudoku #1,12,6
d65c6ec0328bbf44673a926493b38665,Sudoku #11,2,2
d65c6ec0328bbf44673a926493b38665,Sudoku #4,2,2
d65c6ec0328bbf44673a926493b38665,Sudoku #4,3,0
d65c6ec0328bbf44673a926493b38665,Sudoku #4,4,4
d65c6ec0328bbf44673a926493b38665,Sudoku #4,4,0
d65c6ec0328bbf44673a926493b38665,Sudoku #2,2,0
d65c6ec0328bbf44673a926493b38665,Sudoku #2,4,4
d65c6ec0328bbf44673a926493b38665,Sudoku #4,4,4
d65c6ec0328bbf44673a926493b38665,Sudoku #3,2,2
d65c6ec0328bbf44673a926493b38665,Sudoku #1,3,0
d65c6ec0328bbf44673a926493b38665,Sudoku #1,4,1
d65c6ec0328bbf44673a926493b38665,Sudoku #1,3,3
d65c6ec0328bbf44673a926493b38665,Sudoku #1,6,6
d65c6ec0328bbf44673a926493b38665,Sudoku #3,3,3
d65c6ec0328bbf44673a926493b38665,Sudoku #1,3,3
d65c6ec0328bbf44673a926493b38665,Sudoku #1,3,0
d65c6ec0328bbf44673a926493b38665,Sudoku #1,11,5
d65c6ec0328bbf44673a926493b38665,Sudoku #1,7,3
d65c6ec0328bbf44673a926493b38665,Sudoku #1,4,4
d65c6ec0328bbf44673a926493b38665,Sudoku #4,3,0
d65c6ec0328bbf44673a926493b38665,Sudoku #9,2,2
d65c6ec0328bbf44673a926493b38665,Sudoku #1,2,0
d65c6ec0328bbf44673a926493b38665,Sudoku #1,2,0
d65c6ec0328bbf44673a926493b38665,Sudoku #1,3,0
d65c6ec0328bbf44673a926493b38665,Sudoku #1,2,0
d65c6ec0328bbf44673a926493b38665,Sudoku #1,3,3
d65c6ec0328bbf44673a926493b38665,Sudoku #1,12,10
d65c6ec0328bbf44673a926493b38665,Sudoku #1,12,10
d65c6ec0328bbf44673a926493b38665,Sudoku #4,12,11
d65c6ec0328bbf44673a926493b38665,Sudoku #1,1,0
d65c6ec0328bbf44673a926493b38665,Sudoku #1,4,0
9856a3cd714def7542bed4402704d1a9,Sudoku #1,4,0
9856a3cd714def7542bed4402704d1a9,Sudoku #11,3,3
9856a3cd714def7542bed4402704d1a9,Sudoku #1,5,5
9856a3cd714def7542bed4402704d1a9,Sudoku #5,2,0
9856a3cd714def7542bed4402704d1a9,Sudoku #1,4,0
9856a3cd714def7542bed4402704d1a9,Sudoku #2,8,7
9856a3cd714def7542bed4402704d1a9,Sudoku #4,4,4
9856a3cd714def7542bed4402704d1a9,Sudoku #4,8,8
9856a3cd714def7542bed4402704d1a9,Sudoku #4,2,2
9856a3cd714def7542bed4402704d1a9,Sudoku #4,4,4
9856a3cd714def7542bed4402704d1a9,Sudoku #4,4,4
9856a3cd714def7542bed4402704d1a9,Sudoku #1,2,0
9856a3cd714def7542bed4402704d1a9,Sudoku #1,3,3
9856a3cd714def7542bed4402704d1a9,Sudoku #4,2,0
9856a3cd714def7542bed4402704d1a9,Sudoku #1,3,3
9856a3cd714def7542bed4402704d1a9,Sudoku #1,2,2
9856a3cd714def7542bed4402704d1a9,Sudoku #1,4,4
9856a3cd714def7542bed4402704d1a9,Sudoku #1,5,0
9856a3cd714def7542bed4402704d1a9,Sudoku #1,2,2
9856a3cd714def7542bed4402704d1a9,Sudoku #1,4,4
9856a3cd714def7542bed4402704d1a9,Sudoku #5,12,0
9856a3cd714def7542bed4402704d1a9,Sudoku #1,12,0
9856a3cd714def7542bed4402704d1a9,Sudoku #1,4,4
9856a3cd714def7542bed4402704d1a9,Sudoku #1,2,0
9856a3cd714def7542bed4402704d1a9,Sudoku #4,2,2
9856a3cd714def7542bed4402704d1a9,Sudoku #4,2,0
9856a3cd714def7542bed4402704d1a9,Sudoku #4,2,0
9856a3cd714def7542bed4402704d1a9,Sudoku #11,2,0
9856a3cd714def7542bed4402704d1a9,Sudoku #12,2,2
9856a3cd714def7542bed4402704d1a9,Sudoku #1,12,10
9856a3cd714def7542bed4402704d1a9,Sudoku #1,12,8
9856a3cd714def7542bed4402704d1a9,Sudoku #1,4,4
9856a3cd714def7542bed4402704d1a9,Sudoku #14,2,0
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,5,5
b9368a93cc1c5cd691836df032af83c2,Sudoku #5,2,0
b9368a93cc1c5cd691836df032af83c2,Sudoku #4,5,4
b9368a93cc1c5cd691836df032af83c2,Sudoku #4,6,4
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,3,2
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,3,3
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,6,0
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,4,0
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,2,0
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,9,0
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,2,2
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,12,11
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,12,10
b9368a93cc1c5cd691836df032af83c2,Sudoku #4,3,3
b9368a93cc1c5cd691836df032af83c2,Sudoku #4,2,2
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,2,2
b9368a93cc1c5cd691836df032af83c2,Sudoku #4,4,3
b9368a93cc1c5cd691836df032af83c2,Sudoku #1,12,8
605aa7eadfacac690e8a21e7315fc135,Sudoku #4,7,0
605aa7eadfacac690e8a21e7315fc135,Sudoku #1,2,2
605aa7eadfacac690e8a21e7315fc135,Sudoku #8,2,0
605aa7eadfacac690e8a21e7315fc135,Sudoku #1,6,6
605aa7eadfacac690e8a21e7315fc135,Sudoku #1,11,11
605aa7eadfacac690e8a21e7315fc135,Sudoku #1,12,10
605aa7eadfacac690e8a21e7315fc135,Sudoku #1,12,0
605aa7eadfacac690e8a21e7315fc135,Sudoku #1,12,0
605aa7eadfacac690e8a21e7315fc135,Sudoku #1,11,10
c62e37c1b43774db12186540f46eb45c,Sudoku #1,4,4
c62e37c1b43774db12186540f46eb45c,Sudoku #1,3,3
c62e37c1b43774db12186540f46eb45c,Sudoku #1,11,7
c62e37c1b43774db12186540f46eb45c,Sudoku #3,12,10
c62e37c1b43774db12186540f46eb45c,Sudoku #1,11,7
c62e37c1b43774db12186540f46eb45c,Sudoku #4,2,2
c62e37c1b43774db12186540f46eb45c,Sudoku #1,2,2
c62e37c1b43774db12186540f46eb45c,Sudoku #1,2,2
c62e37c1b43774db12186540f46eb45c,Sudoku #1,1,1
c62e37c1b43774db12186540f46eb45c,Sudoku #4,4,4
c62e37c1b43774db12186540f46eb45c,Sudoku #8,4,4
c62e37c1b43774db12186540f46eb45c,Sudoku #1,2,2
c62e37c1b43774db12186540f46eb45c,Sudoku #1,2,2
90bcdff2c3c3974160a91129a362a62f,Sudoku #4,12,8
90bcdff2c3c3974160a91129a362a62f,Sudoku #1,2,2
90bcdff2c3c3974160a91129a362a62f,Sudoku #1,3,0
90bcdff2c3c3974160a91129a362a62f,Sudoku #4,3,2
90bcdff2c3c3974160a91129a362a62f,Sudoku #4,11,11
90bcdff2c3c3974160a91129a362a62f,Sudoku #4,3,2
90bcdff2c3c3974160a91129a362a62f,Sudoku #1,4,4
90bcdff2c3c3974160a91129a362a62f,Sudoku #1,3,3
90bcdff2c3c3974160a91129a362a62f,Sudoku #1,4,0
90bcdff2c3c3974160a91129a362a62f,Sudoku #1,12,12
90bcdff2c3c3974160a91129a362a62f,Sudoku #1,12,8
90bcdff2c3c3974160a91129a362a62f,Sudoku #1,12,10
90bcdff2c3c3974160a91129a362a62f,Sudoku #1,3,2
90bcdff2c3c3974160a91129a362a62f,Sudoku #1,3,2
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #6,5,0
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #1,11,7
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #3,12,12
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #4,2,2
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #4,3,3
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #1,4,4
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #1,2,2
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #1,2,0
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #1,5,5
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #1,3,0
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #4,4,4
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #1,2,2
4a0ffbcffab2addfe98848bd49910fb2,Sudoku #1,4,4
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,3,2
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,4,3
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,4,4
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,2,0
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,1,0
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,2,0
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,3,3
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,2,2
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,6,6
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,4,4
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,4,4
cae87803827ab7cbf056dfe71a24f12c,Sudoku #8,3,3
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,3,3
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,2,0
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,7,7
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,2,2
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,2,0
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,2,2
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,4,0
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,3,3
cae87803827ab7cbf056dfe71a24f12c,Sudoku #6,3,0
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,1,1
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,6,6
cae87803827ab7cbf056dfe71a24f12c,Sudoku #8,2,0
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,4,2
cae87803827ab7cbf056dfe71a24f12c,Sudoku #3,1,1
cae87803827ab7cbf056dfe71a24f12c,Sudoku #4,2,0
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,12,12
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,12,12
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,12,11
cae87803827ab7cbf056dfe71a24f12c,Sudoku #1,12,6
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,3,3
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #8,2,2
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,12,8
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,4,4
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #4,3,3
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #4,4,4
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #2,3,3
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,2,0
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,7,0
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,3,0
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #4,3,3
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,7,4
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #4,8,6
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,2,0
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #6,2,2
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #3,2,0
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,3,0
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,2,2
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #4,6,6
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #15,2,2
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #11,2,2
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,3,0
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #4,4,4
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,12,7
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #1,10,11
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #4,9,7
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #4,9,9
fcbbab2851a45a14ac8ff9bdf86bf78d,Sudoku #4,12,7
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #4,3,3
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #1,12,7
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #1,11,0
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #1,11,11
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #1,4,0
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #1,3,0
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #3,4,0
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #1,2,0
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #1,4,0
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #1,2,0
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #1,2,0
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #2,2,2
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #4,3,0
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #4,9,0
7d6bc783adbb1d7036b08157d812e9c2,Sudoku #3,2,0
3c5830832fc9a0d0f71908acc8a8f4e3,Sudoku #1,12,12
3c5830832fc9a0d0f71908acc8a8f4e3,Sudoku #1,2,0
3c5830832fc9a0d0f71908acc8a8f4e3,Sudoku #4,5,0
3c5830832fc9a0d0f71908acc8a8f4e3,Sudoku #1,12,7
3c5830832fc9a0d0f71908acc8a8f4e3,Sudoku #1,12,6
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #8,3,0
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #8,2,2
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #1,12,10
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #1,12,8
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #4,9,6
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #6,3,0
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #1,11,9
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #3,11,0
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #4,2,0
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #1,2,2
fb81dad9c1a0ad6d744df58c01a73d15,Sudoku #4,3,0
